SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,id_modified
188222,0,Cash loans,F,N,N,0,270000.0,679500.0,27076.5,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.018801,-14167,-2701,-5953.0,-4379,,1,1,1,1,0,0,Sales staff,2.0,2,2,THURSDAY,14,0,0,0,1,1,0,Business Entity Type 2,,0.5918991733977044,0.2314393514998941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-868.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1503332,Consumer loans,8018.1,151110.0,177039.0,0.0,151110.0,SATURDAY,15,Y,1,0.0,,,XAP,Approved,-868,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,2000,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-837.0,-147.0,-147.0,-139.0,0.0,
284794,0,Cash loans,M,Y,N,0,202500.0,1006920.0,51543.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,Co-op apartment,0.019101,-10155,-1694,-4892.0,-2827,18.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,Medicine,0.4115941800804417,0.636278775432291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-783.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1382444,Revolving loans,4500.0,90000.0,90000.0,,90000.0,SUNDAY,12,Y,1,,,,XAP,Approved,-340,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-336.0,-291.0,365243.0,365243.0,365243.0,0.0,
418403,0,Cash loans,M,N,Y,0,90000.0,101880.0,10939.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.003813,-14466,-2293,-882.0,-3918,,1,1,1,1,1,0,Laborers,2.0,2,2,MONDAY,6,0,0,0,0,1,1,Emergency,,0.4658433332826275,0.2250868621163805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-172.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,2112569,Cash loans,14315.4,225000.0,256365.0,,225000.0,THURSDAY,10,Y,1,,,,XNA,Refused,-116,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),6,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,,
448627,0,Cash loans,F,N,Y,0,112500.0,631332.0,35253.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-16093,-6161,-5240.0,-4134,,1,1,1,1,1,0,Cleaning staff,2.0,3,3,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5468995847424859,0.0760528318477475,0.6212263380626669,0.0722,0.0884,0.9771,0.6872,0.0069,0.0,0.1379,0.1667,0.0417,0.0499,0.0555,0.052,0.0154,0.0417,0.0735,0.0918,0.9772,0.6994,0.0069999999999999,0.0,0.1379,0.1667,0.0417,0.0511,0.0606,0.0542,0.0156,0.0441,0.0729,0.0884,0.9771,0.6914,0.0069999999999999,0.0,0.1379,0.1667,0.0417,0.0508,0.0564,0.0529,0.0155,0.0426,reg oper account,block of flats,0.0525,"Stone, brick",No,0.0,0.0,0.0,0.0,-1894.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,2.0,1.0,2349480,Consumer loans,6195.105,53995.5,53406.0,5400.0,53995.5,THURSDAY,13,Y,1,0.1000083479422322,,,XAP,Approved,-2276,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,38,Connectivity,12.0,high,POS mobile with interest,365243.0,-2245.0,-1915.0,-1915.0,-1909.0,1.0,
133667,0,Cash loans,F,Y,N,0,225000.0,1078200.0,34911.0,900000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.035792,-11130,-1447,-4799.0,-1188,10.0,1,1,0,1,1,0,Sales staff,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Housing,0.4830418838263314,0.7102323569402983,0.8224987619370829,0.0371,,0.9896,,,0.04,0.0345,0.3333,,0.0242,,0.0372,,0.0539,0.0378,,0.9896,,,0.0403,0.0345,0.3333,,0.0248,,0.0388,,0.0571,0.0375,,0.9896,,,0.04,0.0345,0.3333,,0.0247,,0.0379,,0.0551,,block of flats,0.0411,Panel,No,5.0,0.0,5.0,0.0,-1681.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,2225667,Consumer loans,11706.345,252621.0,256671.0,0.0,252621.0,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-918,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,980,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-887.0,-197.0,-227.0,-218.0,0.0,
446970,0,Cash loans,F,N,Y,0,144000.0,1255680.0,41629.5,1125000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.011703,-18509,-6186,-7.0,-2064,,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,Government,0.5391720212406147,0.6350886629503579,0.4956658291397297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1031.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2817246,Consumer loans,14880.735,139275.0,151227.0,0.0,139275.0,SUNDAY,17,Y,1,0.0,,,XAP,Approved,-1031,XNA,XAP,"Spouse, partner",New,Furniture,POS,XNA,Stone,200,Furniture,12.0,middle,POS industry with interest,365243.0,-998.0,-668.0,-668.0,-659.0,0.0,
195613,0,Cash loans,F,N,Y,0,144000.0,409716.0,22356.0,342000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.005313,-11593,-286,-5101.0,-4158,,1,1,0,1,0,1,Sales staff,1.0,2,2,MONDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.263996048596171,0.7856126639133609,0.6313545365850379,0.066,0.0807,0.9767,,,0.0,0.1379,0.1667,,0.0138,,0.0508,,0.0889,0.0672,0.0838,0.9767,,,0.0,0.1379,0.1667,,0.0141,,0.0529,,0.0941,0.0666,0.0807,0.9767,,,0.0,0.1379,0.1667,,0.014,,0.0517,,0.0908,,block of flats,0.0646,"Stone, brick",No,0.0,0.0,0.0,0.0,-2615.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,1181352,Consumer loans,3185.01,11205.0,9000.0,2205.0,11205.0,WEDNESDAY,19,Y,1,0.2143190945600585,,,XAP,Approved,-740,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Regional / Local,250,Consumer electronics,3.0,middle,POS household with interest,365243.0,-709.0,-649.0,-649.0,-645.0,0.0,
416155,0,Cash loans,M,N,Y,0,112500.0,373311.0,20380.5,283500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.016612,-19184,-2958,-3036.0,-2741,,1,1,0,1,0,0,Laborers,2.0,2,2,SUNDAY,14,0,0,0,1,1,0,Self-employed,,0.7005672391969321,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2304.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,1375494,Cash loans,19519.875,229500.0,280458.0,,229500.0,WEDNESDAY,16,Y,1,,,,XNA,Approved,-662,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-631.0,-121.0,-121.0,-119.0,0.0,
172955,0,Cash loans,M,N,Y,0,225000.0,328500.0,15934.5,328500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-18869,-1300,-8317.0,-2429,,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Self-employed,0.2238603185279108,0.6304901282927271,0.3723336657058204,0.0825,0.065,0.9757,0.6668,0.0501,0.0,0.1379,0.1667,0.2083,0.0456,0.0672,0.0709,0.0,0.0,0.084,0.0669,0.9757,0.6798,0.0503,0.0,0.1379,0.1667,0.2083,0.0406,0.0735,0.0738,0.0,0.0,0.0833,0.065,0.9757,0.6713,0.0504,0.0,0.1379,0.1667,0.2083,0.0464,0.0684,0.0721,0.0,0.0,reg oper account,block of flats,0.083,Panel,No,3.0,0.0,3.0,0.0,-2601.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,1831050,Cash loans,16172.64,135000.0,161856.0,,135000.0,SUNDAY,9,Y,1,,,,XNA,Approved,-898,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,,,,,,,
435882,0,Cash loans,F,N,N,0,112500.0,170640.0,9922.5,135000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,With parents,0.035792,-14319,-3239,-8083.0,-2847,,1,1,0,1,0,0,Medicine staff,1.0,2,2,SUNDAY,10,0,0,0,0,1,1,Medicine,,0.2851662580397704,0.4311917977993083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-171.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1816703,Cash loans,5391.18,45000.0,53955.0,,45000.0,FRIDAY,12,Y,1,,,,XNA,Approved,-520,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-490.0,-160.0,-400.0,-392.0,1.0,
236240,0,Cash loans,F,N,Y,1,90000.0,339241.5,12919.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-13946,-7088,-2444.0,-4540,,1,1,0,1,0,0,Secretaries,3.0,2,2,FRIDAY,16,0,0,0,0,0,0,Other,0.6426783215655808,0.7399176111470256,0.6092756673894402,,,0.9742,0.6464,,,,,,,,,,,,,0.9742,0.6602,,,,,,,,,,,,,0.9742,0.6511,,,,,,,,,,,reg oper spec account,,0.0148,,No,2.0,0.0,2.0,0.0,-2031.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2397024,Cash loans,52999.92,1129500.0,1260702.0,,1129500.0,MONDAY,14,Y,1,,,,XNA,Approved,-375,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-345.0,1065.0,-285.0,-278.0,1.0,
116902,0,Cash loans,M,N,Y,1,168718.5,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-10418,-1300,-4322.0,-3078,,1,1,0,1,0,0,,3.0,2,2,MONDAY,13,0,0,0,0,0,0,Industry: type 11,,0.2542454862229005,0.6577838002083306,0.0165,,0.9811,,,0.0,0.069,0.0417,,0.0113,,0.0141,,0.0,0.0168,,0.9811,,,0.0,0.069,0.0417,,0.0115,,0.0147,,0.0,0.0167,,0.9811,,,0.0,0.069,0.0417,,0.0115,,0.0144,,0.0,,block of flats,0.0118,"Stone, brick",No,2.0,1.0,2.0,1.0,-1843.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2194574,Consumer loans,6130.215,19755.0,17779.5,1975.5,19755.0,MONDAY,10,Y,1,0.1089090909090909,,,XAP,Approved,-1078,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Stone,181,Consumer electronics,3.0,low_normal,POS household without interest,365243.0,-1040.0,-980.0,-980.0,-974.0,0.0,
175127,0,Cash loans,F,N,N,0,135000.0,490495.5,27517.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-19133,-631,-5424.0,-2569,,1,1,1,1,0,0,,2.0,2,2,SATURDAY,11,0,1,1,1,1,1,Business Entity Type 1,,0.6884592692166412,0.3539876078507373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-869.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1669884,Consumer loans,8930.07,42651.0,45238.5,4275.0,42651.0,FRIDAY,14,Y,1,0.0940322060925532,,,XAP,Approved,-1447,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1655,Consumer electronics,6.0,high,POS household with interest,365243.0,-1415.0,-1265.0,-1265.0,-1263.0,0.0,
287032,0,Revolving loans,F,N,Y,1,63000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-14818,-124,-8092.0,-4775,,1,1,0,1,0,0,,3.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Kindergarten,,0.6767103061286099,0.5064842396679806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,0.0,-1631.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2483823,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-155,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
330269,0,Cash loans,F,N,Y,0,202500.0,675000.0,49248.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-23468,365243,-7955.0,-4404,,1,0,0,1,0,1,,2.0,2,2,THURSDAY,15,0,0,0,1,0,0,XNA,,0.3672390321827924,0.7136313997323308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,2090524,Cash loans,8023.95,135000.0,135000.0,,135000.0,WEDNESDAY,9,Y,1,,,,XNA,Approved,-1191,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-1161.0,-471.0,-501.0,-494.0,0.0,
327241_1,0,Cash loans,F,Y,Y,0,180000.0,2013840.0,53253.0,1800000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-23631,365243,-12095.0,-4793,21.0,1,0,0,1,0,0,,2.0,1,1,SATURDAY,11,0,0,0,0,0,0,XNA,,0.7177785447682967,0.6195277080511546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1903.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1856518,Consumer loans,28067.535,296100.0,251685.0,44415.0,296100.0,MONDAY,14,Y,1,0.1633636363636363,,,XAP,Approved,-1279,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,100,Clothing,10.0,low_normal,POS industry without interest,365243.0,-1248.0,-978.0,-1008.0,-999.0,0.0,
447956,0,Cash loans,F,N,N,0,184500.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Separated,With parents,0.018801,-13260,-523,-2304.0,-2521,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,7,0,0,0,1,1,0,Business Entity Type 3,0.258113344689242,0.0905124288692991,0.3842068130556564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1469.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2186467,Consumer loans,3105.54,19750.5,25065.0,0.0,19750.5,THURSDAY,13,Y,1,0.0,,,XAP,Approved,-1469,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,10,Connectivity,12.0,high,POS mobile with interest,365243.0,-1438.0,-1108.0,-1318.0,-1312.0,0.0,
303275,0,Cash loans,F,N,Y,0,90000.0,50940.0,5089.5,45000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0116569999999999,-24043,365243,-8601.0,-4048,,1,0,0,1,0,0,,1.0,1,1,SUNDAY,11,0,0,0,0,0,0,XNA,0.7863749995935402,0.6914250765068548,0.6363761710860439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,2044645,Consumer loans,4402.17,37120.5,36715.5,3712.5,37120.5,THURSDAY,11,Y,1,0.1000111308993766,,,XAP,Approved,-1998,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,60,Connectivity,12.0,high,POS mobile with interest,365243.0,-1963.0,-1633.0,-1633.0,-1631.0,0.0,
169791,0,Cash loans,M,Y,Y,0,157500.0,225000.0,16132.5,225000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018209,-10673,-1469,-2019.0,-3337,6.0,1,1,0,1,0,0,,1.0,3,3,SUNDAY,10,0,0,0,0,0,0,Industry: type 7,0.3190760740595197,0.5214735662378446,0.1068419476808217,0.2268,0.1036,0.997,0.9592,0.0404,0.12,0.1034,0.375,0.4167,0.0187,0.1849,0.1646,0.0,0.0,0.2311,0.1075,0.997,0.9608,0.0407,0.1208,0.1034,0.375,0.4167,0.0192,0.202,0.1715,0.0,0.0,0.229,0.1036,0.997,0.9597,0.0406,0.12,0.1034,0.375,0.4167,0.0191,0.1881,0.1675,0.0,0.0,reg oper account,block of flats,0.1295,Panel,No,4.0,2.0,4.0,1.0,-1592.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,5.0,1881326,Cash loans,,0.0,0.0,,,MONDAY,8,Y,1,,,,XNA,Canceled,-342,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,0,XNA,,XNA,Cash,,,,,,,
289355,0,Cash loans,F,N,Y,0,157500.0,331632.0,35716.5,315000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.0084739999999999,-17165,-458,-1934.0,-644,,1,1,0,1,1,0,Core staff,2.0,2,2,WEDNESDAY,10,1,1,0,1,1,0,Hotel,0.6305343882398174,0.6841705127455071,0.7826078370261895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-341.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1179754,Consumer loans,8894.115,52605.0,56079.0,0.0,52605.0,TUESDAY,15,Y,1,0.0,,,XAP,Approved,-2332,Cash through the bank,XAP,Other_B,New,Consumer Electronics,POS,XNA,Stone,110,Consumer electronics,8.0,high,POS household with interest,365243.0,-2301.0,-2091.0,-2121.0,-2117.0,1.0,
386438,0,Cash loans,F,Y,Y,0,112500.0,1575000.0,46053.0,1575000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.0228,-20733,365243,-11706.0,-4293,1.0,1,0,0,1,1,0,,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,0.4722531224615642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-245.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,2719037,Cash loans,,0.0,0.0,,,TUESDAY,8,Y,1,,,,XNA,Canceled,-108,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
450936,0,Cash loans,M,Y,N,0,157500.0,269550.0,21739.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-16776,-4291,-621.0,-309,28.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Self-employed,,0.5837825921600501,0.2692857999073816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1615.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2389229,Cash loans,35844.75,495000.0,495000.0,,495000.0,WEDNESDAY,20,Y,1,,,,XNA,Refused,-1298,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),1,XNA,18.0,middle,Cash X-Sell: middle,,,,,,,
427690,0,Cash loans,M,Y,Y,0,112500.0,234000.0,11038.5,234000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.019101,-22494,365243,-5214.0,-3975,4.0,1,0,0,1,0,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,,0.7250865711935403,0.4365064990977374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2637799,Cash loans,,0.0,0.0,,,MONDAY,16,Y,1,,,,XNA,Refused,-189,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
