SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL

415007,0,Cash loans,M,Y,Y,0,211500.0,1024740.0,43416.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19074,-12341,-3696.0,-2451,12.0,1,1,1,1,1,1,Laborers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.6066819266182267,0.6687523109759697,0.7530673920730478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1910.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1720732,Consumer loans,2986.245,38245.5,25501.5,18000.0,38245.5,MONDAY,12,Y,1,0.450642767804245,,,XAP,Approved,-1892,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Regional / Local,100,Consumer electronics,12.0,high,POS household with interest,365243.0,-1861.0,-1531.0,-1561.0,-1557.0,0.0

273591,0,Cash loans,F,N,Y,2,180000.0,1080000.0,34839.0,1080000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-12061,-871,-1141.0,-1993,,1,1,1,1,1,1,,4.0,2,2,MONDAY,9,0,0,0,0,0,0,Other,0.4784455682731231,0.6819028005080066,0.6956219298394389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,-626.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1999325,Consumer loans,5266.08,92925.0,92925.0,0.0,92925.0,FRIDAY,13,Y,1,0.0,,,XAP,Approved,-626,XNA,XAP,,New,Audio/Video,POS,XNA,Stone,25,Consumer electronics,24.0,middle,POS household with interest,365243.0,-590.0,100.0,-80.0,-78.0,0.0

123341,0,Cash loans,M,N,Y,0,157500.0,502497.0,30739.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0105,-20533,-2873,-14651.0,-3769,,1,1,1,1,1,0,Laborers,1.0,3,3,FRIDAY,15,1,1,0,0,0,0,Business Entity Type 1,,0.3608802930710043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1489.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1500279,Consumer loans,8001.315,145237.5,177412.5,0.0,145237.5,SUNDAY,17,Y,1,0.0,,,XAP,Approved,-1489,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Country-wide,600,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1458.0,-768.0,-768.0,-760.0,0.0

283467,0,Cash loans,F,N,Y,0,270000.0,706410.0,67203.0,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-14473,-951,-1914.0,-5680,,1,1,0,1,0,0,Core staff,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Kindergarten,0.4664169061997641,0.5995932432548349,0.520897599048938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,1.0,-1790.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1928711,Consumer loans,5983.92,54765.0,54153.0,5490.0,54765.0,SATURDAY,10,Y,1,0.1002482955402828,,,XAP,Approved,-2114,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,-2083.0,-1753.0,-1753.0,-1749.0,0.0

336369,0,Cash loans,F,Y,Y,2,157500.0,450000.0,35685.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018209,-11101,-3227,-1081.0,-2826,8.0,1,1,0,1,0,0,Cooking staff,4.0,3,3,MONDAY,12,0,0,0,0,0,0,Medicine,0.2741443679558328,0.1872224339938132,0.1082263226697141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,0.0,-473.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,2348287,Cash loans,,0.0,0.0,,,SATURDAY,12,Y,1,,,,XNA,Canceled,-268,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,

156399,0,Cash loans,M,Y,Y,1,157500.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-15310,-3941,-805.0,-3347,7.0,1,1,0,1,0,0,Core staff,3.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.6428319511872969,0.5602843280409464,0.1031,0.0797,0.9806,0.7348,0.0096,0.0,0.2069,0.1667,0.2083,0.1017,0.0824,0.0823,0.0077,0.0067,0.105,0.0827,0.9806,0.7452,0.0097,0.0,0.2069,0.1667,0.2083,0.1041,0.09,0.0857,0.0078,0.0071,0.1041,0.0797,0.9806,0.7383,0.0096,0.0,0.2069,0.1667,0.2083,0.1035,0.0838,0.0837,0.0078,0.0068,reg oper account,block of flats,0.0714,Block,No,1.0,0.0,1.0,0.0,-2212.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1036996,Consumer loans,,36621.0,36621.0,0.0,36621.0,WEDNESDAY,10,Y,1,0.0,,,XAP,Unused offer,-414,Cash through the bank,CLIENT,,Refreshed,Mobile,XNA,XNA,Country-wide,60,Connectivity,,XNA,POS mobile with interest,,,,,,

124213,0,Cash loans,F,Y,Y,1,90000.0,312768.0,25204.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-13235,-2116,-476.0,-1905,8.0,1,1,0,1,0,0,Sales staff,3.0,3,3,WEDNESDAY,8,0,0,0,0,0,0,Self-employed,0.4394916152444104,0.6657858818613297,0.6347055309763198,0.0825,0.1092,0.9786,0.7076,0.0458,0.0,0.2069,0.1667,0.2083,0.08,0.0664,0.0767,0.0039,0.078,0.084,0.1133,0.9786,0.7190000000000001,0.0462,0.0,0.2069,0.1667,0.2083,0.0818,0.0725,0.0799,0.0039,0.0826,0.0833,0.1092,0.9786,0.7115,0.0461,0.0,0.2069,0.1667,0.2083,0.0814,0.0676,0.0781,0.0039,0.0796,reg oper account,block of flats,0.0773,Panel,No,13.0,0.0,13.0,0.0,-1063.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1851116,Cash loans,24005.25,225000.0,225000.0,,225000.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-28,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,365243.0,332.0,365243.0,365243.0,0.0

455684,1,Cash loans,F,N,N,0,90000.0,331834.5,20182.5,252000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-10489,-1151,-333.0,-42,,1,1,0,1,0,0,Core staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Trade: type 3,,0.7173087521053345,0.7583930617144343,1.0,0.111,0.999,0.9864,0.4053,0.56,0.2414,0.6667,0.7083,0.1947,0.9153,0.568,0.0541,0.0823,1.0,0.1152,0.999,0.9869,0.409,0.5639,0.2414,0.6667,0.7083,0.1991,1.0,0.5918,0.0545,0.0871,1.0,0.111,0.999,0.9866,0.4079,0.56,0.2414,0.6667,0.7083,0.198,0.9312,0.5782,0.0543,0.084,reg oper account,block of flats,0.6862,Mixed,No,2.0,2.0,2.0,1.0,-1918.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2063880,Consumer loans,,95530.5,95530.5,0.0,95530.5,SUNDAY,11,Y,1,0.0,,,XAP,Unused offer,-530,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,10,Connectivity,,XNA,POS mobile with interest,,,,,,

301585,0,Cash loans,F,N,Y,0,157500.0,261751.5,17950.5,211500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702,-8776,-349,-1129.0,-1454,,1,1,0,1,0,0,Sales staff,1.0,2,2,MONDAY,14,0,0,0,0,0,0,Trade: type 2,0.4330480472587875,0.1732761295386315,0.1464420666789632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2799692,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-167,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,

158821,1,Cash loans,M,N,Y,1,360000.0,249606.0,16677.0,220500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-16482,-572,-1835.0,-6,,1,1,0,1,0,0,Drivers,3.0,1,1,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.7838246763797391,0.6413682574954046,0.0856,,0.9801,0.728,,0.08,0.0345,0.4583,0.5,,,,,0.0,0.0872,,0.9801,0.7387,,0.0806,0.0345,0.4583,0.5,,,,,0.0,0.0864,,0.9801,0.7316,,0.08,0.0345,0.4583,0.5,,,,,0.0,reg oper account,block of flats,0.0736,"Stone, brick",No,3.0,0.0,3.0,0.0,-1273.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1935267,Cash loans,,0.0,0.0,,,FRIDAY,15,Y,1,,,,XNA,Canceled,-271,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,

269436,0,Cash loans,F,N,Y,0,90000.0,328500.0,21951.0,328500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006852,-14520,-1882,-4856.0,-4857,,1,1,0,1,0,0,Core staff,2.0,3,3,SUNDAY,10,0,0,0,0,0,0,Self-employed,,0.1597085779967119,,0.0835,0.0355,0.9762,0.6736,0.0197,0.0,0.1379,0.1667,0.2083,0.0185,0.0672,0.0708,0.0039,0.029,0.0851,0.0368,0.9762,0.6864,0.0199,0.0,0.1379,0.1667,0.2083,0.0189,0.0735,0.0738,0.0039,0.0308,0.0843,0.0355,0.9762,0.6779999999999999,0.0199,0.0,0.1379,0.1667,0.2083,0.0188,0.0684,0.0721,0.0039,0.0297,reg oper account,block of flats,0.0728,Block,No,8.0,0.0,8.0,0.0,-722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2400471,Cash loans,,0.0,0.0,,,MONDAY,5,Y,1,,,,XNA,Canceled,-181,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,

393254,0,Cash loans,F,N,Y,1,135000.0,157500.0,7789.5,157500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-15657,-2856,-4822.0,-4863,,1,1,0,1,0,0,Secretaries,3.0,2,2,MONDAY,11,0,0,0,0,1,1,School,,0.4848468238816705,0.5919766183185521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-398.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0,1317851,Cash loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XNA,Canceled,-236,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,

131973,0,Cash loans,F,N,Y,0,265500.0,1345500.0,35622.0,1345500.0,Family,Working,Higher education,Married,House / apartment,0.026392,-13467,-4069,-4221.0,-4211,,1,1,1,1,1,0,Managers,2.0,2,2,WEDNESDAY,18,0,0,0,0,0,0,School,,0.7225379970113404,0.5884877883422673,0.0742,,0.9916,,,0.08,0.069,0.3333,,,,0.0767,,0.0,0.0756,,0.9916,,,0.0806,0.069,0.3333,,,,0.0799,,0.0,0.0749,,0.9916,,,0.08,0.069,0.3333,,,,0.0781,,0.0,,block of flats,0.0603,Others,No,6.0,0.0,6.0,0.0,-1559.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,2570679,Revolving loans,11250.0,0.0,225000.0,,0.0,SUNDAY,18,Y,1,,,,XAP,Approved,-1116,XNA,XAP,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),4,XNA,0.0,XNA,Card Street,-1091.0,-1043.0,365243.0,365243.0,365243.0,0.0

271232,0,Cash loans,F,N,Y,0,135000.0,331920.0,14751.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084,-16895,-879,-8094.0,-424,,1,1,1,1,1,0,Laborers,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 2,,0.4856879946672273,,0.3742,,0.9876,0.83,,0.44,0.3103,0.5,,0.0524,,0.2459,,,0.3813,,0.9876,0.8367,,0.4431,0.3103,0.5,,0.0536,,0.2562,,,0.3779,,0.9876,0.8323,,0.44,0.3103,0.5,,0.0533,,0.2503,,,reg oper account,block of flats,0.3369,Panel,No,1.0,0.0,1.0,0.0,-1458.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,1064368,Revolving loans,,0.0,0.0,,,FRIDAY,17,Y,1,,,,XAP,Canceled,-376,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,

177724,0,Cash loans,F,N,N,1,112500.0,1185282.0,34785.0,1035000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-10438,-1711,-4759.0,-2542,,1,1,0,1,0,0,Accountants,3.0,2,2,FRIDAY,18,0,0,0,0,0,0,Self-employed,0.2844510164988894,0.681978688913797,0.8106180215523969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1371503,Consumer loans,16116.885,82786.5,87156.0,0.0,82786.5,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-594,Cash through the bank,XAP,"Spouse, partner",Repeater,Computers,POS,XNA,Country-wide,3268,Consumer electronics,6.0,middle,POS household with interest,365243.0,-561.0,-411.0,-411.0,-397.0,0.0

379448,0,Cash loans,F,N,Y,0,144000.0,526500.0,24525.0,526500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-19960,-1200,-11719.0,-3494,,1,1,1,1,1,0,Core staff,2.0,2,2,SUNDAY,10,0,0,0,0,0,0,Self-employed,,0.6985679977010911,0.6863823354047934,0.5938,0.3016,0.9801,0.728,0.1807,0.64,0.5517,0.3333,0.375,0.3626,0.4799,0.5455,0.0193,0.0112,0.605,0.313,0.9801,0.7387,0.1823,0.6445,0.5517,0.3333,0.375,0.3708,0.5243,0.5683,0.0195,0.0119,0.5996,0.3016,0.9801,0.7316,0.1818,0.64,0.5517,0.3333,0.375,0.3689,0.4883,0.5553,0.0194,0.0114,reg oper account,block of flats,0.0,Panel,No,0.0,0.0,0.0,0.0,-3306.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1847792,Consumer loans,12437.145,127665.0,127665.0,0.0,127665.0,SUNDAY,10,Y,1,0.0,,,XAP,Approved,-266,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,60,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-236.0,94.0,365243.0,365243.0,0.0

454065,1,Cash loans,F,N,N,0,135000.0,324000.0,12213.0,324000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-10325,-255,-4598.0,-3002,,1,1,0,1,1,0,,2.0,2,2,TUESDAY,12,0,0,0,0,1,1,Business Entity Type 1,0.2556951678756958,0.1266195574788203,0.0655500263257595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1295938,Cash loans,11461.86,103500.0,132021.0,0.0,103500.0,TUESDAY,14,Y,1,0.0,,,XNA,Approved,-1764,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-1733.0,-1223.0,-1223.0,-1220.0,0.0

245867,0,Cash loans,F,Y,Y,0,315000.0,738000.0,31396.5,738000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-17829,-2579,-7535.0,-1358,7.0,1,1,0,1,1,0,,2.0,3,3,FRIDAY,7,0,0,0,0,0,0,Services,,0.5494571772361223,0.3344541255096772,0.1247,0.1308,0.9801,0.728,0.0194,0.0,0.2759,0.1667,0.2083,0.1142,0.0992,0.1132,0.0116,0.0089,0.1271,0.1357,0.9801,0.7387,0.0196,0.0,0.2759,0.1667,0.2083,0.1168,0.1084,0.118,0.0117,0.0095,0.126,0.1308,0.9801,0.7316,0.0195,0.0,0.2759,0.1667,0.2083,0.1162,0.1009,0.1153,0.0116,0.0091,reg oper account,block of flats,0.1016,Panel,No,2.0,0.0,2.0,0.0,-1953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1360535,Consumer loans,5096.385,91033.875,110254.5,3.375,91033.875,SATURDAY,10,Y,1,3.3337136401203256e-05,,,XAP,Approved,-167,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Regional / Local,1000,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-137.0,553.0,365243.0,365243.0,1.0

169726,0,Cash loans,F,N,Y,0,67500.0,225000.0,10039.5,225000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-21991,365243,-8244.0,-3981,,1,0,0,1,1,0,,2.0,3,3,TUESDAY,7,0,0,0,0,0,0,XNA,,0.5699750764188098,0.5190973382084597,0.0278,0.0519,0.9886,0.8436,0.0036,0.0,0.1034,0.0833,0.0417,0.005,0.0227,0.0253,0.0,0.0,0.0284,0.0539,0.9886,0.8497,0.0036,0.0,0.1034,0.0833,0.0417,0.0052,0.0248,0.0264,0.0,0.0,0.0281,0.0519,0.9886,0.8457,0.0036,0.0,0.1034,0.0833,0.0417,0.0051,0.0231,0.0258,0.0,0.0,reg oper spec account,block of flats,0.0219,Panel,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1797171,Consumer loans,3564.045,41899.5,50197.5,0.0,41899.5,THURSDAY,10,Y,1,0.0,,,XAP,Approved,-1811,XNA,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Regional / Local,150,Consumer electronics,24.0,high,POS household with interest,365243.0,-1780.0,-1090.0,-1090.0,-1087.0,0.0

375217,0,Cash loans,F,N,N,0,90000.0,110331.0,11713.5,103500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-21233,365243,-6692.0,-4748,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.4216080067490861,0.6512602186973006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1504.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,1182588,Cash loans,9673.56,49500.0,51133.5,,49500.0,TUESDAY,7,Y,1,,,,XNA,Approved,-1235,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-1205.0,-1055.0,-1145.0,-1139.0,1.0

353588,0,Cash loans,F,N,Y,1,171000.0,298512.0,19224.0,270000.0,Family,Commercial associate,Higher education,Civil marriage,House / apartment,0.00823,-13177,-2544,-6960.0,-5198,,1,1,0,1,0,0,,3.0,2,2,FRIDAY,17,0,0,0,0,0,0,Transport: type 4,,0.2858978721410488,0.4686596550493113,0.1113,0.0518,0.9881,0.8368,0.0517,0.08,0.069,0.3333,0.0417,0.0104,,0.0785,,0.0,0.1134,0.0538,0.9881,0.8432,0.0521,0.0806,0.069,0.3333,0.0417,0.0106,,0.0818,,0.0,0.1124,0.0518,0.9881,0.8390000000000001,0.052,0.08,0.069,0.3333,0.0417,0.0105,,0.0799,,0.0,reg oper account,block of flats,0.09,Panel,No,2.0,0.0,2.0,0.0,-207.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1686528,Consumer loans,9420.66,82440.0,80725.5,8244.0,82440.0,WEDNESDAY,19,Y,1,0.1009162179684661,,,XAP,Approved,-814,Cash through the bank,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Country-wide,17,Connectivity,10.0,middle,POS mobile with interest,365243.0,-783.0,-513.0,-513.0,-509.0,0.0

160880,0,Cash loans,F,N,Y,0,130500.0,408780.0,15408.0,337500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014464,-22333,365243,-3585.0,-5481,,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.4997668070406733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2068010,Cash loans,,0.0,0.0,,,WEDNESDAY,7,Y,1,,,,XNA,Canceled,-210,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,

